timestamp_ms,dt_ms,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll_deg,pitch_deg,yaw_deg,gyro_bias_x,gyro_bias_y,gyro_bias_z,accel_bias_x,accel_bias_y,accel_bias_z,raw_accel_x,raw_accel_y,raw_accel_z,raw_gyro_x,raw_gyro_y,raw_gyro_z,raw_baro_alt,raw_tof,raw_flow_squal,raw_flow_dx,raw_flow_dy,dev_pos_x,dev_pos_y,dev_pos_z,dev_vel_x,dev_vel_y,dev_vel_z,dev_roll_deg,dev_pitch_deg,dev_yaw_deg
20240,11.0,0.007027,0.005950,-0.032015,0.002020,0.000263,0.009418,-1.0714,-0.9412,0.0311,-0.00248873,-0.00188947,-0.00184169,-0.00021609,-0.00003814,0.07079042,-0.1780,0.1940,-9.6732,-0.000320,-0.000180,0.001052,36.6113,0.0310,95,0,0,0.008164,0.008008,-0.031810,0.001441,0.000756,0.009477,-1.0569,-0.9273,0.3549
20251,11.0,0.006979,0.005929,-0.031908,0.001476,0.000111,0.010152,-1.0708,-0.9422,0.0342,-0.00248926,-0.00188764,-0.00184545,-0.00013940,-0.00001762,0.07078956,-0.1798,0.1856,-9.7208,-0.002031,-0.002874,-0.004571,36.6113,0.0340,92,1,2,0.008173,0.008016,-0.031711,0.001077,0.000812,0.010320,-1.0567,-0.9249,0.3554
20262,11.0,0.006990,0.005938,-0.031804,0.001009,0.000063,0.010510,-1.0701,-0.9410,0.0342,-0.00248934,-0.00188767,-0.00184542,-0.00013873,-0.00001921,0.07080185,-0.2318,0.1704,-9.7010,-0.003810,0.005570,-0.001459,36.5770,0.0340,95,0,0,0.008083,0.007978,-0.033078,0.000781,0.000698,-0.005118,-1.0565,-0.9210,0.3548
20273,11.0,0.007001,0.005947,-0.032932,0.000636,0.000023,-0.003349,-1.0696,-0.9413,0.0359,-0.00248989,-0.00188512,-0.00184812,-0.00004881,-0.00003876,0.07221071,-0.2111,0.1549,-9.6817,-0.001819,-0.004793,-0.004904,36.5770,0.0340,93,0,0,0.008092,0.007986,-0.033127,0.000514,0.000707,-0.004701,-1.0571,-0.9190,0.3556
20284,11.0,0.007071,0.005985,-0.032975,0.000372,0.000009,-0.003224,-1.0697,-0.9406,0.0345,-0.00249029,-0.00188444,-0.00184740,-0.00005913,-0.00004491,0.07221991,-0.1702,0.1830,-9.7548,-0.003990,0.000281,-0.001393,36.5770,0.0340,94,-1,-2,0.008160,0.008028,-0.033231,0.000925,0.000825,-0.004651,-1.0568,-0.9189,0.3433
20296,12.0,0.007081,0.005993,-0.033013,-0.000014,-0.000086,-0.003038,-1.0697,-0.9407,0.0367,-0.00249111,-0.00188192,-0.00185032,0.00000236,-0.00002998,0.07221919,-0.1840,0.1790,-9.7378,-0.002372,-0.003078,-0.000593,36.5770,0.0320,91,0,0,0.008167,0.008034,-0.032458,0.001023,0.000888,0.003734,-1.0575,-0.9183,0.3440
20307,11.0,0.007063,0.006001,-0.032462,-0.000355,-0.000091,0.003714,-1.0699,-0.9405,0.0367,-0.00249119,-0.00188216,-0.00185051,-0.00000836,-0.00001950,0.07156416,-0.1888,0.2062,-9.7343,-0.002940,0.001178,-0.002262,36.5189,0.0320,86,0,1,0.008183,0.008049,-0.032383,0.000880,0.000692,0.003873,-1.0594,-0.9184,0.3453
20318,11.0,0.007103,0.006009,-0.032420,-0.000515,0.000018,0.003950,-1.0704,-0.9403,0.0372,-0.00249074,-0.00188000,-0.00185137,0.00002989,-0.00003731,0.07156323,-0.2093,0.2001,-9.6262,-0.002155,0.000967,-0.004229,36.5189,0.0340,89,0,-1,0.008164,0.008056,-0.033247,0.000848,0.000833,-0.006026,-1.0598,-0.9170,0.3445
20329,11.0,0.007084,0.006016,-0.032364,-0.000871,0.000154,0.004404,-1.0707,-0.9393,0.0370,-0.00249081,-0.00188012,-0.00185140,0.00003158,-0.00003829,0.07155057,-0.1796,0.1895,-9.7226,-0.004678,-0.000183,-0.001689,36.5189,0.0340,98,0,1,0.008201,0.008064,-0.033303,0.000585,0.000999,-0.005265,-1.0597,-0.9157,0.3432
20340,11.0,0.007064,0.005995,-0.033223,-0.001150,0.000249,-0.005672,-1.0712,-0.9384,0.0369,-0.00248968,-0.00187835,-0.00185226,0.00010162,-0.00007945,0.07256773,-0.1740,0.1969,-9.7347,-0.000640,0.001618,-0.002948,36.5189,0.0340,90,1,1,0.008162,0.008078,-0.033393,0.000819,0.001275,-0.004705,-1.0604,-0.9122,0.3447
20351,11.0,0.007046,0.005975,-0.033275,-0.001486,0.000348,-0.005149,-1.0713,-0.9369,0.0360,-0.00248943,-0.00187838,-0.00185246,0.00010174,-0.00007533,0.07255781,-0.1959,0.1997,-9.6980,-0.002857,-0.000780,-0.005303,36.5189,0.0320,95,1,1,0.008145,0.008060,-0.032601,0.000717,0.001364,0.004660,-1.0606,-0.9111,0.3452
20362,11.0,0.007055,0.005954,-0.033331,-0.001573,0.000422,-0.005110,-1.0721,-0.9367,0.0355,-0.00248835,-0.00187718,-0.00185268,0.00012313,-0.00009456,0.07255711,-0.1523,0.2017,-9.7660,-0.003572,-0.003792,-0.001767,36.5189,0.0320,90,1,0,0.008129,0.008041,-0.032544,0.000363,0.001491,0.004968,-1.0607,-0.9107,0.3439
20373,11.0,0.007063,0.005961,-0.032625,-0.001631,0.000590,0.003613,-1.0718,-0.9361,0.0343,-0.00248836,-0.00187706,-0.00185274,0.00009919,-0.00007878,0.07170416,-0.1603,0.1953,-9.7459,-0.001130,-0.000364,-0.006274,36.5189,0.0320,93,0,0,0.008144,0.008029,-0.032434,0.000392,0.001597,0.004804,-1.0603,-0.9105,0.3454
20384,11.0,0.007072,0.005968,-0.032585,-0.001646,0.000660,0.003630,-1.0718,-0.9369,0.0331,-0.00248793,-0.00187631,-0.00185264,0.00010797,-0.00009113,0.07170379,-0.1638,0.1656,-9.7240,-0.001475,-0.005236,-0.001259,36.5189,0.0340,86,0,0,0.008152,0.008037,-0.033333,0.000347,0.001659,-0.005552,-1.0599,-0.9101,0.3447
20395,11.0,0.007110,0.005976,-0.032526,-0.001451,0.000639,0.003813,-1.0715,-0.9379,0.0322,-0.00248793,-0.00187575,-0.00185223,0.00009845,-0.00009039,0.07168144,-0.1393,0.1630,-9.7233,-0.001989,-0.003624,-0.002382,36.4951,0.0340,89,0,-1,0.008160,0.008045,-0.033389,0.000357,0.001446,-0.005594,-1.0602,-0.9109,0.4103
20407,12.0,0.007116,0.005985,-0.033305,-0.001354,0.000556,-0.005594,-1.0708,-0.9387,0.0312,-0.00248843,-0.00187560,-0.00185202,0.00010801,-0.00009415,0.07259861,-0.1633,0.1762,-9.7410,-0.002555,-0.002293,-0.001290,36.4951,0.0340,92,0,0,0.008228,0.008060,-0.033476,0.000723,0.001403,-0.005106,-1.0596,-0.9109,0.4106
20418,11.0,0.007124,0.005993,-0.033351,-0.001223,0.000394,-0.005354,-1.0709,-0.9400,0.0313,-0.00248846,-0.00187538,-0.00185184,0.00010405,-0.00009409,0.07258093,-0.1462,0.1666,-9.7299,-0.004825,-0.004475,-0.001503,36.4951,0.0320,92,0,0,0.008236,0.008068,-0.033495,0.000708,0.001385,-0.004708,-1.0596,-0.9108,0.4115
20429,11.0,0.007131,0.006001,-0.033409,-0.001075,0.000271,-0.005273,-1.0711,-0.9401,0.0313,-0.00248937,-0.00187583,-0.00185175,0.00008187,-0.00007022,0.07258172,-0.1514,0.1708,-9.7157,-0.004378,0.000987,-0.001794,36.4951,0.0320,88,0,0,0.008250,0.008133,-0.032485,0.000809,0.001248,0.005843,-1.0597,-0.9100,0.4133
20440,11.0,0.007195,0.006009,-0.032654,-0.000857,0.000160,0.004081,-1.0718,-0.9402,0.0313,-0.00248944,-0.00187518,-0.00185134,0.00005086,-0.00005308,0.07168022,-0.1634,0.1738,-9.7343,-0.002524,-0.001497,-0.000984,36.4951,0.0320,90,0,-2,0.008258,0.008141,-0.032405,0.000816,0.001169,0.006154,-1.0601,-0.9092,0.4131
20452,12.0,0.007202,0.006018,-0.032604,-0.000796,0.000094,0.004167,-1.0715,-0.9398,0.0310,-0.00248999,-0.00187512,-0.00185147,0.00004408,-0.00004070,0.07168056,-0.1743,0.1905,-9.7336,0.002071,-0.000101,-0.005466,36.4370,0.0340,93,0,0,0.008323,0.008155,-0.033314,0.001029,0.001219,-0.004545,-1.0606,-0.9096,0.4126
20463,11.0,0.007211,0.006027,-0.032516,-0.000807,0.000067,0.004717,-1.0711,-0.9389,0.0300,-0.00249007,-0.00187495,-0.00185130,0.00004030,-0.00004093,0.07163301,-0.1726,0.1818,-9.7364,-0.003048,-0.000893,-0.004466,36.4370,0.0340,89,0,0,0.008331,0.008163,-0.033325,0.000899,0.001286,-0.004136,-1.0589,-0.9091,0.4116
20475,12.0,0.007219,0.006035,-0.033305,-0.000788,0.000026,-0.004911,-1.0702,-0.9387,0.0301,-0.00249049,-0.00187457,-0.00185145,0.00005842,-0.00005084,0.07256114,-0.1411,0.1647,-9.7439,-0.002321,-0.002976,0.003730,36.4370,0.0340,89,0,0,0.008340,0.008170,-0.033367,0.000746,0.001298,-0.004211,-1.0591,-0.9088,0.4104
20486,11.0,0.007172,0.006043,-0.033327,-0.000910,-0.000072,-0.004589,-1.0695,-0.9383,0.0300,-0.00249058,-0.00187496,-0.00185166,0.00006407,-0.00005183,0.07252441,-0.1679,0.1534,-9.7452,-0.002496,-0.001817,-0.002755,36.4370,0.0320,84,0,2,0.008354,0.008209,-0.032560,0.001037,0.001463,0.005481,-1.0594,-0.9093,0.3572
20497,11.0,0.007124,0.006051,-0.033378,-0.001000,-0.000195,-0.004681,-1.0692,-0.9385,0.0310,-0.00249158,-0.00187529,-0.00185274,0.00007020,-0.00002893,0.07252473,-0.1637,0.1724,-9.7465,-0.003169,-0.003915,-0.003420,36.4370,0.0320,84,0,2,0.008312,0.008216,-0.032472,0.000863,0.001290,0.005848,-1.0590,-0.9089,0.3570
20508,11.0,0.007132,0.006059,-0.032622,-0.000937,-0.000323,0.004430,-1.0694,-0.9390,0.0312,-0.00249167,-0.00187513,-0.00185260,0.00005121,-0.00001407,0.07163704,-0.1626,0.1869,-9.7432,-0.003038,-0.001384,-0.003419,36.4370,0.0320,92,0,0,0.008302,0.008230,-0.032357,0.000801,0.001096,0.005751,-1.0605,-0.9103,0.3570
20519,11.0,0.007112,0.006038,-0.032574,-0.000983,-0.000435,0.004327,-1.0692,-0.9390,0.0313,-0.00249194,-0.00187508,-0.00185338,0.00005633,0.00000070,0.07163723,-0.1590,0.1899,-9.7442,-0.001218,-0.000119,-0.001000,36.4370,0.0340,92,1,1,0.008310,0.008237,-0.033274,0.000781,0.001163,-0.004829,-1.0610,-0.9102,0.3569
20530,11.0,0.007091,0.005987,-0.032511,-0.001021,-0.000497,0.004440,-1.0692,-0.9390,0.0312,-0.00249148,-0.00187517,-0.00185379,0.00005720,0.00000854,0.07161949,-0.1636,0.1991,-9.7336,-0.001505,-0.002451,-0.002334,36.5057,0.0340,90,2,1,0.008292,0.008218,-0.033323,0.000732,0.001151,-0.004833,-1.0608,-0.9097,0.3577
20541,11.0,0.007099,0.005995,-0.033289,-0.001014,-0.000470,-0.005038,-1.0690,-0.9394,0.0314,-0.00249167,-0.00187473,-0.00185376,0.00007621,-0.00000965,0.07252916,-0.1738,0.1547,-9.7197,-0.003323,-0.004625,0.001113,36.5057,0.0340,89,0,0,0.008256,0.008125,-0.033399,0.000444,0.001063,-0.004496,-1.0619,-0.9103,0.3600
20552,11.0,0.007108,0.006002,-0.033332,-0.000987,-0.000496,-0.004882,-1.0684,-0.9395,0.0316,-0.00249179,-0.00187454,-0.00185353,0.00007297,-0.00001139,0.07251514,-0.1525,0.1681,-9.7372,-0.000320,-0.000645,-0.003170,36.5057,0.0320,90,0,0,0.008265,0.008133,-0.033444,0.000362,0.000933,-0.004354,-1.0618,-0.9112,0.3615
20563,11.0,0.007171,0.006066,-0.033386,-0.000847,-0.000453,-0.004832,-1.0674,-0.9400,0.0316,-0.00249318,-0.00187363,-0.00185336,0.00006521,-0.00000282,0.07251541,-0.1647,0.1618,-9.7299,-0.001780,-0.001147,-0.001676,36.5057,0.0320,91,-2,-2,0.008329,0.008198,-0.032454,0.000537,0.000954,0.005983,-1.0619,-0.9096,0.3630
20574,11.0,0.007206,0.006102,-0.032650,-0.000500,-0.000500,0.002702,-1.0675,-0.9390,0.0317,-0.00249356,-0.00187322,-0.00185281,0.00004379,0.00000648,0.07163896,-0.0706,0.2060,-10.3448,-0.005725,0.006018,-0.000413,36.5057,0.0320,92,-1,-1,0.008362,0.008232,-0.032380,0.000526,0.000745,0.005565,-1.0611,-0.9087,0.3636
20585,11.0,0.007213,0.006110,-0.032631,-0.000203,-0.000403,0.000711,-1.0676,-0.9366,0.0302,-0.00249304,-0.00187457,-0.00185043,0.00000309,-0.00001154,0.07163929,-0.1556,0.2382,-9.8544,-0.001640,-0.000658,0.000786,36.5057,0.0340,93,0,0,0.008390,0.008264,-0.032358,0.001338,0.000715,-0.001255,-1.0604,-0.9086,0.3637
20597,12.0,0.007192,0.006088,-0.032623,-0.000110,-0.000240,-0.000415,-1.0691,-0.9343,0.0307,-0.00249285,-0.00187476,-0.00185070,0.00000598,-0.00000854,0.07163113,-0.2109,0.2007,-9.4157,-0.009254,0.001213,-0.004220,36.5294,0.0340,93,1,1,0.008378,0.008278,-0.033465,0.001624,0.001373,-0.012068,-1.0574,-0.9039,0.2939
20608,11.0,0.007141,0.006067,-0.033374,-0.000084,-0.000174,-0.009990,-1.0706,-0.9320,0.0301,-0.00249191,-0.00187601,-0.00184962,0.00000802,-0.00004132,0.07243953,-0.1520,0.1412,-9.7254,-0.000284,-0.002748,-0.001709,36.5294,0.0340,96,1,2,0.008361,0.008258,-0.033578,0.001298,0.001578,-0.010515,-1.0602,-0.9032,0.2933
20618,10.0,0.007094,0.006047,-0.033468,-0.000326,-0.000205,-0.009833,-1.0708,-0.9315,0.0305,-0.00249173,-0.00187644,-0.00185007,0.00001491,-0.00003859,0.07243314,-0.1756,0.1560,-9.9058,0.000158,-0.002375,-0.002098,36.5294,0.0320,96,1,2,0.008315,0.008241,-0.033672,0.001330,0.001015,-0.009989,-1.0600,-0.9032,0.2946
20630,12.0,0.007103,0.006027,-0.033584,-0.000476,-0.000399,-0.009416,-1.0710,-0.9315,0.0328,-0.00249250,-0.00187533,-0.00185206,0.00003815,-0.00001146,0.07243326,-0.1654,0.1730,-9.7526,-0.003798,-0.001292,0.004736,36.5294,0.0320,90,1,0,0.008279,0.008230,-0.032725,0.001378,0.000728,-0.004194,-1.0572,-0.9057,0.2942
20641,11.0,0.007139,0.006035,-0.032763,-0.000466,-0.000461,0.000611,-1.0707,-0.9319,0.0338,-0.00249260,-0.00187489,-0.00185164,0.00001569,0.00000573,0.07142471,-0.1791,0.2344,-9.7659,-0.003623,-0.002870,0.000479,36.5294,0.0320,92,0,-1,0.008287,0.008211,-0.032763,0.001328,0.000676,-0.004598,-1.0566,-0.9059,0.2961
20652,11.0,0.007148,0.006042,-0.032760,-0.000522,-0.000405,0.000083,-1.0706,-0.9323,0.0354,-0.00249249,-0.00187416,-0.00185188,0.00003013,-0.00000345,0.07142431,-0.1588,0.1858,-9.7093,-0.001640,-0.001337,-0.001685,36.5294,0.0330,93,0,0,0.008321,0.008215,-0.032809,0.001094,0.001325,-0.004676,-1.0555,-0.9067,0.2987
20663,11.0,0.007186,0.006106,-0.032751,-0.000499,-0.000143,0.000198,-1.0708,-0.9330,0.0362,-0.00249314,-0.00187374,-0.00185109,0.00002366,-0.00001383,0.07141622,-0.1619,0.1791,-9.7019,-0.003560,-0.005598,-0.001885,36.5294,0.0330,94,-2,-1,0.008339,0.008228,-0.032983,0.000697,0.001641,-0.004994,-1.0535,-0.9079,0.2989
20674,11.0,0.007195,0.006113,-0.032879,-0.000550,0.000000,-0.001191,-1.0710,-0.9338,0.0365,-0.00249248,-0.00187312,-0.00185075,0.00003832,-0.00003932,0.07155752,-0.1738,0.1857,-9.7244,-0.000032,-0.001211,-0.000929,36.4713,0.0330,95,0,0,0.008372,0.008286,-0.033032,0.000705,0.001738,-0.004806,-1.0537,-0.9089,0.2995
20685,11.0,0.007203,0.006121,-0.032869,-0.000556,0.000014,-0.000712,-1.0705,-0.9342,0.0364,-0.00249255,-0.00187298,-0.00185059,0.00003568,-0.00003992,0.07153297,-0.1575,0.1801,-9.7263,-0.001848,-0.001341,-0.002764,36.4713,0.0320,87,0,0,0.008379,0.008293,-0.033043,0.000686,0.001828,0.002768,-1.0525,-0.9100,0.2910
20696,11.0,0.007211,0.006128,-0.032876,-0.000511,-0.000002,-0.000508,-1.0700,-0.9348,0.0365,-0.00249284,-0.00187295,-0.00185053,0.00003022,-0.00003461,0.07153316,-0.1395,0.1725,-9.7154,-0.002266,-0.003443,-0.001034,36.4713,0.0320,99,0,0,0.008395,0.008307,-0.032386,0.000729,0.001778,0.003019,-1.0527,-0.9110,0.2920
20707,11.0,0.007163,0.006108,-0.032382,-0.000549,-0.000083,0.005402,-1.0697,-0.9345,0.0371,-0.00249265,-0.00187335,-0.00185097,0.00002778,-0.00002132,0.07099257,-0.1472,0.1800,-9.7074,-0.003429,-0.000680,-0.001023,36.4713,0.0320,90,1,2,0.008408,0.008321,-0.032324,0.001056,0.001587,0.003300,-1.0532,-0.9116,0.2922
20718,11.0,0.007143,0.006115,-0.032321,-0.000515,-0.000059,0.005643,-1.0702,-0.9346,0.0368,-0.00249273,-0.00187393,-0.00185053,0.00001819,-0.00002216,0.07099271,-0.1660,0.2002,-9.7079,-0.006032,-0.004208,-0.001929,36.4713,0.0330,94,0,1,0.008365,0.008302,-0.032687,0.000893,0.001524,-0.000814,-1.0534,-0.9116,0.2929
20729,11.0,0.007151,0.006123,-0.032229,-0.000409,0.000013,0.006301,-1.0709,-0.9352,0.0371,-0.00249280,-0.00187380,-0.00185038,0.00001563,-0.00002264,0.07096136,-0.1576,0.1979,-9.6949,-0.002473,-0.002655,-0.001062,36.4713,0.0330,95,0,0,0.008348,0.008308,-0.032694,0.000744,0.001646,-0.000566,-1.0550,-0.9126,0.2930
20740,11.0,0.007159,0.006130,-0.032608,-0.000406,0.000115,0.001420,-1.0718,-0.9356,0.0370,-0.00249238,-0.00187355,-0.00184991,0.00002593,-0.00004679,0.07144729,-0.1790,0.1893,-9.7307,-0.002605,-0.001954,-0.001854,36.4713,0.0330,87,0,0,0.008365,0.008322,-0.032667,0.000433,0.001682,0.000366,-1.0560,-0.9142,0.2927
20751,11.0,0.007195,0.006192,-0.032569,-0.000351,0.000312,0.001931,-1.0722,-0.9364,0.0365,-0.00249295,-0.00187317,-0.00184918,0.00001962,-0.00005563,0.07142290,-0.1500,0.1663,-9.7162,-0.002597,-0.002947,-0.002148,36.4713,0.0320,88,-2,-1,0.008373,0.008329,-0.032264,0.000282,0.001665,0.004767,-1.0566,-0.9141,0.2931
20762,11.0,0.007204,0.006199,-0.032547,-0.000317,0.000321,0.002206,-1.0720,-0.9366,0.0364,-0.00249302,-0.00187313,-0.00184901,0.00001561,-0.00005524,0.07142297,-0.1494,0.1784,-9.7004,-0.000932,-0.000727,-0.001891,36.4713,0.0320,88,0,0,0.008405,0.008387,-0.032193,0.000361,0.001660,0.005199,-1.0565,-0.9144,0.2927
20773,11.0,0.007267,0.006208,-0.032217,-0.000179,0.000206,0.006003,-1.0719,-0.9370,0.0360,-0.00249307,-0.00187250,-0.00184847,-0.00000036,-0.00004908,0.07109575,-0.1659,0.1513,-9.6828,-0.003651,-0.003404,-0.001359,36.4713,0.0320,93,0,-2,0.008471,0.008401,-0.032049,0.000363,0.001699,0.005945,-1.0564,-0.9138,0.2934
20785,12.0,0.007275,0.006216,-0.032143,-0.000091,0.000122,0.006354,-1.0713,-0.9377,0.0361,-0.00249368,-0.00187279,-0.00184846,-0.00001356,-0.00003364,0.07109625,-0.1493,0.1984,-9.7286,-0.000963,-0.005635,-0.001794,36.4713,0.0330,93,0,0,0.008530,0.008409,-0.032582,0.000421,0.001550,-0.000199,-1.0565,-0.9145,0.2943
20797,12.0,0.007283,0.006223,-0.032036,-0.000019,0.000094,0.006922,-1.0711,-0.9384,0.0362,-0.00249374,-0.00187271,-0.00184835,-0.00001544,-0.00003398,0.07106389,-0.1592,0.1897,-9.7580,-0.003267,-0.001430,-0.001188,36.4713,0.0330,91,0,0,0.008545,0.008423,-0.032555,0.000498,0.001662,0.000246,-1.0552,-0.9167,0.2306
20808,11.0,0.007291,0.006177,-0.031425,0.000007,-0.000032,0.013130,-1.0711,-0.9393,0.0367,-0.00249341,-0.00187270,-0.00184865,-0.00002868,-0.00001171,0.07049440,-0.1639,0.1856,-9.7307,-0.001228,-0.002902,-0.001386,36.4370,0.0310,84,2,0,0.008553,0.008430,-0.032554,0.000459,0.001706,0.000091,-1.0556,-0.9167,0.2311
20819,11.0,0.007272,0.006183,-0.031249,0.000009,0.000087,0.013500,-1.0707,-0.9402,0.0373,-0.00249347,-0.00187288,-0.00184875,-0.00002614,-0.00001214,0.07045951,-0.1542,0.1980,-9.7289,-0.002120,-0.003530,-0.000012,36.4370,0.0310,90,0,1,0.008569,0.008346,-0.031497,0.000348,0.001463,0.010437,-1.0557,-0.9167,0.2322
20830,11.0,0.007280,0.006190,-0.031100,0.000054,0.000170,0.013518,-1.0707,-0.9404,0.0373,-0.00249311,-0.00187298,-0.00184805,-0.00003136,-0.00002435,0.07045938,-0.1551,0.1887,-9.7216,-0.002412,-0.001382,-0.001265,36.4370,0.0310,95,0,0,0.008552,0.008353,-0.031392,0.000317,0.001484,0.010458,-1.0553,-0.9178,0.2328
20841,11.0,0.007261,0.006196,-0.030948,0.000011,0.000243,0.013674,-1.0705,-0.9406,0.0377,-0.00249316,-0.00187316,-0.00184816,-0.00002830,-0.00002518,0.07045685,-0.1696,0.1827,-9.7175,-0.002903,-0.001434,-0.002331,36.4370,0.0310,94,0,1,0.008559,0.008359,-0.031235,0.000370,0.001483,0.011217,-1.0552,-0.9177,0.2336
20852,11.0,0.007269,0.006204,-0.030797,0.000046,0.000281,0.013869,-1.0704,-0.9405,0.0377,-0.00249306,-0.00187320,-0.00184779,-0.00003257,-0.00002962,0.07045684,-0.1570,0.1731,-9.7071,-0.001461,-0.000439,-0.002050,36.4370,0.0330,96,0,0,0.008549,0.008372,-0.032253,0.000359,0.001759,-0.001507,-1.0546,-0.9184,0.2350
20863,11.0,0.007335,0.006212,-0.030603,0.000177,0.000301,0.014548,-1.0701,-0.9404,0.0370,-0.00249310,-0.00187260,-0.00184726,-0.00004345,-0.00002898,0.07041290,-0.1670,0.1904,-9.7253,-0.001457,-0.002786,-0.003296,36.4370,0.0330,95,0,-2,0.008557,0.008379,-0.032267,0.000342,0.001731,-0.001248,-1.0541,-0.9177,0.2348
20874,11.0,0.007370,0.006219,-0.030739,0.000233,0.000327,0.011301,-1.0698,-0.9404,0.0366,-0.00249305,-0.00187220,-0.00184702,-0.00004055,-0.00003814,0.07072923,-0.1571,0.1925,-9.7404,-0.002105,-0.001461,-0.001618,36.4951,0.0310,93,0,-1,0.008617,0.008386,-0.032279,0.000345,0.001849,-0.001090,-1.0537,-0.9184,0.2332
20885,11.0,0.007378,0.006227,-0.030600,0.000256,0.000339,0.011549,-1.0696,-0.9402,0.0362,-0.00249309,-0.00187215,-0.00184696,-0.00004161,-0.00003837,0.07071320,-0.1585,0.1771,-9.7446,-0.003872,-0.001775,-0.002087,36.4951,0.0310,94,0,0,0.008655,0.008398,-0.031491,0.000451,0.002069,0.006976,-1.0532,-0.9194,0.1838
20896,11.0,0.007359,0.006234,-0.030473,0.000205,0.000399,0.011529,-1.0702,-0.9401,0.0361,-0.00249281,-0.00187233,-0.00184680,-0.00003729,-0.00004778,0.07071295,-0.1626,0.1946,-9.7417,-0.005146,-0.000809,-0.000376,36.4951,0.0310,95,0,1,0.008638,0.008405,-0.031404,0.000403,0.002065,0.007146,-1.0541,-0.9188,0.1842
20907,11.0,0.007340,0.006269,-0.031224,0.000168,0.000528,0.001408,-1.0710,-0.9397,0.0366,-0.00249309,-0.00187254,-0.00184679,-0.00001823,-0.00007114,0.07164720,-0.1617,0.1908,-9.7349,-0.004743,-0.001572,-0.000295,36.4951,0.0320,92,-1,1,0.008622,0.008412,-0.031332,0.000268,0.002181,0.007204,-1.0548,-0.9186,0.1849
20918,11.0,0.007376,0.006304,-0.031209,0.000260,0.000626,0.001377,-1.0723,-0.9398,0.0363,-0.00249317,-0.00187232,-0.00184605,-0.00002543,-0.00008033,0.07164714,-0.1548,0.1843,-9.7310,-0.004282,-0.003816,-0.002625,36.4951,0.0320,92,-1,-1,0.008637,0.008475,-0.031640,0.000234,0.002592,0.003061,-1.0563,-0.9174,0.1844
20929,11.0,0.007384,0.006311,-0.031175,0.000316,0.000681,0.001596,-1.0733,-0.9399,0.0366,-0.00249317,-0.00187227,-0.00184601,-0.00002656,-0.00007988,0.07162628,-0.1483,0.1842,-9.7358,-0.002039,-0.001351,-0.002234,36.4951,0.0320,93,0,0,0.008669,0.008507,-0.031609,0.000319,0.002644,0.003114,-1.0571,-0.9186,0.1842
20940,11.0,0.007365,0.006264,-0.031067,0.000330,0.000587,0.002658,-1.0738,-0.9400,0.0367,-0.00249253,-0.00187285,-0.00184593,-0.00003560,-0.00007347,0.07153089,-0.1517,0.1867,-9.7298,-0.000853,-0.003342,-0.001166,36.4951,0.0310,96,2,1,0.008684,0.008521,-0.031518,0.000393,0.002698,0.003581,-1.0571,-0.9180,0.1839
20951,11.0,0.007346,0.006245,-0.031013,0.000341,0.000488,0.002939,-1.0738,-0.9404,0.0370,-0.00249230,-0.00187306,-0.00184628,-0.00003267,-0.00006911,0.07150424,-0.1661,0.1646,-9.7484,-0.002118,-0.001840,-0.001195,36.4607,0.0310,91,1,1,0.008667,0.008479,-0.031167,0.000362,0.002530,0.006918,-1.0567,-0.9185,0.1839
20964,13.0,0.007354,0.006253,-0.030975,0.000403,0.000492,0.002942,-1.0730,-0.9405,0.0368,-0.00249231,-0.00187328,-0.00184593,-0.00004048,-0.00006904,0.07150438,-0.1595,0.1992,-9.7273,-0.000723,-0.001834,-0.002426,36.4607,0.0310,89,0,0,0.008657,0.008470,-0.030999,0.000343,0.002162,0.007125,-1.0565,-0.9182,0.1841
20975,11.0,0.007362,0.006261,-0.031502,0.000451,0.000497,-0.003396,-1.0722,-0.9402,0.0372,-0.00249232,-0.00187326,-0.00184592,-0.00003135,-0.00008107,0.07209089,-0.1522,0.1838,-9.7274,-0.001419,0.001034,0.000120,36.4607,0.0320,89,0,0,0.008664,0.008477,-0.030928,0.000372,0.002266,0.007193,-1.0566,-0.9176,0.1829
20986,11.0,0.007370,0.006269,-0.031539,0.000456,0.000531,-0.003424,-1.0719,-0.9395,0.0371,-0.00249218,-0.00187320,-0.00184573,-0.00003085,-0.00008628,0.07209079,-0.1676,0.1986,-9.7463,-0.002937,-0.000404,-0.003630,36.4607,0.0320,94,0,0,0.008672,0.008484,-0.031521,0.000350,0.002366,0.000387,-1.0568,-0.9160,0.1835
20997,11.0,0.007378,0.006304,-0.031545,0.000488,0.000685,-0.003058,-1.0709,-0.9389,0.0370,-0.00249244,-0.00187318,-0.00184551,-0.00003162,-0.00009006,0.07205590,-0.1549,0.1847,-9.7427,0.000932,-0.002162,-0.000620,36.4607,0.0320,90,-1,0,0.008688,0.008499,-0.031482,0.000218,0.002398,0.000582,-1.0564,-0.9152,0.1740
